"date","consumption"
2014-05-26 17:00:00,12.6526416666666
2014-05-26 18:00:00,11.6453
2014-05-26 19:00:00,8.19548333333335
2014-05-26 20:00:00,3.72672457627118
2014-05-26 21:00:00,8.06799166666665
2014-05-26 22:00:00,3.72916666666667
2014-05-26 23:00:00,1.83915
2014-05-27 00:00:00,1.80524166666667
2014-05-27 01:00:00,2.03390833333333
2014-05-27 02:00:00,1.89661666666667
2014-05-27 03:00:00,1.79718333333333
2014-05-27 04:00:00,1.97396666666667
2014-05-27 05:00:00,3.52904166666667
2014-05-27 06:00:00,2.20499166666667
2014-05-27 07:00:00,1.79950833333334
2014-05-27 08:00:00,1.83059166666667
2014-05-27 09:00:00,1.58308333333334
2014-05-27 10:00:00,1.50221666666667
2014-05-27 11:00:00,1.66779166666667
2014-05-27 12:00:00,1.78237045475595
2014-05-27 13:00:00,1.77013333333334
2014-05-27 14:00:00,1.76876666666667
2014-05-27 15:00:00,2.18711666666667
2014-05-27 16:00:00,1.62486666666666
2014-05-27 17:00:00,2.42575833333334
2014-05-27 18:00:00,1.7577
2014-05-27 19:00:00,1.77355833333333
2014-05-27 20:00:00,1.99016831758822
2014-05-27 21:00:00,8.44198333333335
2014-05-27 22:00:00,2.63841666666667
2014-05-27 23:00:00,0.8872
2014-05-28 00:00:00,2.61833333333333
2014-05-28 01:00:00,5.28445833333335
2014-05-28 02:00:00,4.90220833333334
2014-05-28 03:00:00,4.68316666666666
2014-05-28 04:00:00,4.61415
2014-05-28 05:00:00,3.08786666666666
2014-05-28 06:00:00,1.087825
2014-05-28 07:00:00,1.03939166666667
2014-05-28 08:00:00,4.00885
2014-05-28 09:00:00,5.28279166666665
2014-05-28 10:00:00,7.78815
2014-05-28 11:00:00,7.99811666666665
2014-05-28 12:00:00,6.27721666666665
2014-05-28 13:00:00,1.80701666666667
2014-05-28 14:00:00,2.31086666666666
2014-05-28 15:00:00,4.93243333333333
2014-05-28 16:00:00,6.439775
2014-05-28 17:00:00,5.90905
2014-05-28 18:00:00,6.26493333333335
2014-05-28 19:00:00,4.36934166666667
2014-05-28 20:00:00,2.17767723441697
2014-05-28 21:00:00,3.52271666666666
2014-05-28 22:00:00,2.22784166666666
2014-05-28 23:00:00,1.610825
2014-05-29 00:00:00,1.5582
2014-05-29 01:00:00,2.16615
2014-05-29 02:00:00,2.12516666666667
2014-05-29 03:00:00,2.077775
2014-05-29 04:00:00,1.94293333333333
2014-05-29 05:00:00,1.55665
2014-05-29 06:00:00,2.18835833333333
2014-05-29 07:00:00,2.29780833333334
2014-05-29 08:00:00,2.12999166666666
2014-05-29 09:00:00,1.68495833333334
2014-05-29 10:00:00,1.45505833333333
2014-05-29 11:00:00,2.09065833333334
2014-05-29 12:00:00,2.82201666666667
2014-05-29 13:00:00,4.05099166666666
2014-05-29 14:00:00,6.29821666666665
2014-05-29 15:00:00,7.39648333333335
2014-05-29 16:00:00,4.33829166666666
2014-05-29 17:00:00,3.9508
2014-05-29 18:00:00,9.502175
